,0
32979,1
32980,0
32981,0
32982,1
32983,1
32984,0
32985,0
32986,1
32987,1
32988,1
32989,1
32990,1
32991,0
32992,0
32993,0
32994,1
32995,1
32996,1
32997,0
32998,1
32999,0
33000,0
33001,1
33002,0
33003,0
33004,0
33005,1
33006,1
33007,0
33008,1
33009,1
33010,0
33011,0
33012,1
33013,1
33014,1
33015,0
33016,0
33017,0
33018,1
33019,0
33020,1
33021,1
33022,0
33023,0
33024,1
33025,1
33026,1
33027,0
33028,0
33029,1
33030,0
33031,0
33032,0
33033,1
33034,0
33035,1
33036,0
33037,0
33038,0
33039,0
33040,1
33041,0
33042,0
33043,0
33044,0
33045,1
33046,0
33047,1
33048,1
33049,0
33050,0
33051,0
33052,1
33053,0
33054,1
33055,1
33056,0
33057,0
33058,1
33059,0
33060,0
33061,0
33062,1
33063,1
33064,0
33065,0
33066,1
33067,0
33068,1
33069,0
33070,0
33071,1
33072,0
33073,1
33074,0
33075,0
33076,0
33077,1
33078,1
33079,1
33080,0
33081,1
33082,1
33083,1
33084,0
33085,1
33086,0
33087,1
33088,0
33089,0
33090,1
33091,0
33092,0
33093,0
33094,1
33095,0
33096,0
33097,1
33098,1
33099,1
33100,1
33101,0
33102,1
33103,0
33104,0
33105,1
33106,1
33107,0
33108,0
33109,1
33110,1
33111,1
33112,1
33113,0
33114,0
33115,0
33116,1
33117,1
33118,0
33119,0
33120,0
33121,0
33122,1
33123,1
33124,1
33125,0
33126,0
33127,1
33128,1
33129,1
33130,1
33131,0
33132,1
33133,1
33134,0
33135,1
33136,1
33137,1
33138,0
33139,1
33140,0
33141,0
33142,1
33143,1
33144,0
33145,1
33146,1
33147,1
33148,1
33149,0
33150,1
33151,0
33152,1
33153,0
33154,0
33155,0
33156,1
33157,1
33158,0
33159,0
33160,1
33161,1
33162,0
33163,0
33164,1
33165,0
33166,0
33167,0
33168,1
33169,0
33170,1
33171,0
33172,0
33173,0
33174,0
33175,1
33176,1
33177,0
33178,1
33179,1
33180,1
33181,1
33182,1
33183,0
33184,1
33185,0
33186,0
33187,0
33188,0
33189,1
33190,1
33191,0
33192,0
33193,1
33194,0
33195,1
33196,0
33197,1
33198,0
33199,1
33200,0
33201,0
33202,0
33203,0
33204,1
33205,1
33206,1
33207,1
33208,0
33209,0
33210,0
33211,1
33212,0
33213,0
33214,0
33215,0
33216,1
33217,0
33218,0
33219,1
33220,0
33221,0
33222,1
33223,0
33224,0
33225,0
33226,0
33227,1
33228,0
33229,0
33230,1
33231,1
33232,0
33233,0
33234,1
33235,0
33236,1
33237,1
33238,0
33239,0
33240,1
33241,0
33242,1
33243,1
33244,1
33245,0
33246,0
33247,0
33248,1
33249,0
33250,0
33251,1
33252,1
33253,0
33254,0
33255,0
33256,1
33257,1
33258,0
33259,0
33260,1
33261,1
33262,1
33263,1
33264,0
33265,0
33266,1
33267,1
33268,1
33269,1
33270,1
33271,0
33272,0
33273,1
33274,0
33275,1
33276,1
33277,1
33278,1
33279,1
33280,0
33281,0
33282,1
33283,0
33284,1
33285,1
33286,0
33287,0
33288,1
33289,1
33290,0
33291,1
33292,0
33293,1
33294,1
33295,1
33296,0
33297,0
33298,1
33299,1
33300,0
33301,1
33302,0
33303,0
33304,1
33305,0
33306,0
33307,1
33308,1
33309,0
33310,1
33311,1
33312,1
33313,1
33314,1
33315,1
33316,1
33317,0
33318,1
33319,0
33320,1
33321,0
33322,1
33323,1
33324,1
33325,0
33326,1
33327,1
33328,0
33329,1
33330,1
33331,0
33332,0
33333,0
33334,1
33335,0
33336,1
33337,1
33338,0
33339,0
33340,1
33341,0
33342,0
33343,0
33344,0
33345,1
33346,1
33347,1
33348,1
33349,0
33350,0
33351,1
33352,1
33353,0
33354,0
33355,1
33356,0
33357,1
33358,0
33359,1
33360,0
33361,0
33362,1
33363,0
33364,1
33365,0
33366,1
33367,1
33368,1
33369,1
33370,0
33371,1
33372,0
33373,1
33374,0
33375,0
33376,0
33377,1
33378,0
33379,1
33380,0
33381,0
33382,0
33383,1
33384,1
33385,0
33386,1
33387,0
33388,0
33389,1
33390,0
33391,0
33392,0
33393,1
33394,0
33395,0
33396,0
33397,1
33398,0
33399,1
33400,1
33401,0
33402,1
33403,1
33404,1
33405,1
33406,1
33407,1
33408,1
33409,0
33410,1
33411,1
33412,0
33413,0
33414,0
33415,1
33416,1
33417,0
33418,0
33419,1
33420,1
33421,0
33422,0
33423,0
33424,1
33425,1
33426,0
33427,1
33428,0
33429,1
33430,1
33431,0
33432,1
33433,1
33434,0
33435,1
33436,1
33437,1
33438,0
33439,0
33440,0
33441,0
33442,1
33443,0
33444,0
33445,1
33446,0
33447,1
33448,1
33449,0
33450,1
33451,0
33452,0
33453,0
33454,0
33455,1
33456,0
33457,0
33458,1
33459,1
33460,0
33461,0
33462,0
33463,1
33464,0
33465,1
33466,1
33467,1
33468,0
33469,1
33470,0
33471,0
33472,1
33473,1
33474,0
33475,0
33476,0
33477,1
33478,0
33479,1
33480,1
33481,1
33482,1
33483,0
33484,0
33485,1
33486,0
33487,0
33488,1
33489,0
33490,0
33491,0
33492,0
33493,1
33494,1
33495,0
33496,0
33497,0
33498,0
33499,0
33500,1
33501,0
33502,0
33503,0
33504,0
33505,1
33506,1
33507,1
33508,1
33509,1
33510,1
33511,0
33512,1
33513,1
33514,0
33515,0
33516,1
33517,0
33518,0
33519,0
33520,0
33521,0
33522,1
33523,1
33524,1
33525,0
33526,1
33527,1
33528,1
33529,1
33530,1
33531,1
33532,0
33533,1
33534,1
33535,0
33536,0
33537,0
33538,1
33539,1
33540,1
33541,1
33542,1
33543,1
33544,1
33545,1
33546,1
33547,1
33548,0
33549,0
33550,0
33551,0
33552,1
33553,1
33554,0
33555,1
33556,1
33557,1
33558,0
33559,0
33560,1
33561,1
33562,0
33563,1
33564,1
33565,1
33566,0
33567,0
33568,1
33569,1
33570,1
33571,0
33572,0
33573,1
33574,0
33575,0
33576,1
33577,1
33578,0
33579,1
33580,0
33581,0
33582,1
33583,1
33584,1
33585,1
33586,1
33587,0
33588,1
33589,1
33590,1
33591,1
33592,0
33593,0
33594,1
33595,0
33596,0
33597,1
33598,1
33599,0
33600,0
33601,0
33602,0
33603,1
33604,0
33605,0
33606,1
33607,1
33608,0
33609,0
33610,1
33611,1
33612,0
33613,0
33614,0
33615,1
33616,1
33617,0
33618,1
33619,1
33620,0
33621,1
33622,1
33623,0
33624,0
33625,0
33626,0
33627,1
33628,1
33629,1
33630,0
33631,0
33632,0
33633,1
33634,1
33635,0
33636,1
33637,0
33638,0
33639,1
33640,1
33641,1
33642,0
33643,0
33644,0
33645,0
33646,0
33647,1
33648,0
33649,0
33650,0
33651,1
33652,0
33653,1
33654,1
33655,1
33656,1
33657,1
33658,1
33659,0
33660,1
33661,1
33662,0
33663,1
33664,0
33665,1
33666,0
33667,1
33668,0
33669,0
33670,0
33671,1
33672,0
33673,0
33674,0
33675,0
33676,1
33677,0
33678,1
33679,1
33680,1
33681,0
33682,1
33683,1
33684,1
33685,0
33686,0
33687,0
33688,0
33689,1
33690,0
33691,1
33692,0
33693,1
33694,0
33695,1
33696,0
33697,1
33698,0
33699,0
33700,1
33701,1
33702,1
33703,1
33704,1
33705,1
33706,1
33707,1
33708,0
33709,1
33710,0
33711,1
33712,0
33713,1
33714,1
33715,0
33716,0
33717,1
33718,1
33719,0
33720,0
33721,1
33722,0
33723,0
33724,0
33725,1
33726,0
33727,1
33728,1
33729,0
33730,1
33731,0
33732,0
33733,1
33734,0
33735,1
33736,1
33737,1
33738,0
33739,1
33740,0
33741,0
33742,1
33743,1
33744,1
33745,1
33746,0
33747,1
33748,0
33749,1
33750,0
33751,1
33752,1
33753,0
33754,1
33755,0
33756,0
33757,1
33758,1
33759,0
33760,0
33761,0
33762,0
33763,1
33764,0
33765,1
33766,1
33767,0
33768,1
33769,0
33770,0
33771,1
33772,1
33773,0
33774,1
33775,1
33776,1
33777,1
33778,1
33779,1
33780,1
33781,0
33782,0
33783,1
33784,0
33785,0
33786,1
33787,1
33788,1
33789,0
33790,1
33791,1
33792,0
33793,1
33794,0
33795,0
33796,0
33797,0
33798,0
33799,1
33800,0
33801,1
33802,1
33803,0
33804,0
33805,0
33806,0
33807,0
33808,0
33809,1
33810,1
33811,1
33812,0
33813,1
33814,0
33815,1
33816,0
33817,1
33818,0
33819,0
33820,0
33821,1
33822,0
33823,1
33824,1
33825,0
33826,0
33827,1
33828,0
33829,0
33830,1
33831,1
33832,1
33833,1
33834,0
33835,0
33836,1
33837,0
33838,0
33839,1
33840,0
33841,1
33842,1
33843,0
33844,0
33845,1
33846,1
33847,0
33848,1
33849,1
33850,0
33851,1
33852,1
33853,0
33854,0
33855,1
33856,1
33857,0
33858,0
33859,0
33860,0
33861,0
33862,1
33863,0
33864,0
33865,1
33866,0
33867,1
33868,0
33869,1
33870,1
33871,0
33872,1
33873,0
33874,0
33875,0
33876,0
33877,1
33878,0
33879,0
33880,0
33881,1
33882,0
33883,1
33884,0
33885,1
33886,0
33887,1
33888,1
33889,0
33890,1
33891,0
33892,0
33893,0
33894,0
33895,1
33896,0
33897,0
33898,0
33899,1
33900,0
33901,0
33902,1
33903,0
33904,1
33905,0
33906,1
33907,0
33908,1
33909,0
33910,0
33911,1
33912,0
33913,1
33914,0
33915,0
33916,1
33917,0
33918,1
33919,1
33920,0
33921,0
33922,1
33923,1
33924,0
33925,0
33926,1
33927,1
33928,1
33929,1
33930,1
33931,0
33932,1
33933,1
33934,1
33935,0
33936,1
33937,1
33938,1
33939,0
33940,0
33941,0
33942,0
33943,0
33944,0
33945,1
33946,0
33947,1
33948,1
33949,1
33950,1
33951,1
33952,1
33953,0
33954,1
33955,0
33956,1
33957,0
33958,1
33959,0
33960,1
33961,1
33962,0
33963,1
33964,0
33965,0
33966,0
33967,0
33968,0
33969,0
33970,1
33971,1
33972,0
33973,1
33974,0
33975,1
33976,0
33977,0
33978,0
33979,0
33980,0
33981,1
33982,1
33983,0
33984,1
33985,0
33986,0
33987,0
33988,1
33989,0
33990,0
33991,1
33992,0
33993,0
33994,0
33995,1
33996,0
33997,1
33998,1
33999,0
34000,1
34001,0
34002,0
34003,1
34004,0
34005,0
34006,1
34007,0
34008,0
34009,0
34010,1
34011,0
34012,0
34013,0
34014,0
34015,0
34016,0
34017,0
34018,1
34019,1
34020,0
34021,1
34022,1
34023,0
34024,1
34025,1
34026,1
34027,0
34028,0
34029,1
34030,0
34031,0
34032,0
34033,1
34034,1
34035,0
34036,0
34037,0
34038,1
34039,1
34040,1
34041,0
34042,1
34043,1
34044,1
34045,1
34046,1
34047,0
34048,1
34049,1
34050,1
34051,1
34052,0
34053,0
34054,0
34055,1
34056,1
34057,1
34058,1
34059,0
34060,0
34061,0
34062,0
34063,0
34064,0
34065,0
34066,1
34067,0
34068,1
34069,1
34070,1
34071,0
34072,0
34073,0
34074,1
34075,0
34076,1
34077,1
34078,1
34079,1
34080,1
34081,1
34082,0
34083,1
34084,0
34085,1
34086,0
34087,0
34088,1
34089,1
34090,0
34091,1
34092,0
34093,0
34094,1
34095,0
34096,0
34097,0
34098,1
34099,1
34100,0
34101,0
34102,1
34103,0
34104,0
34105,1
34106,0
34107,1
34108,0
34109,0
34110,0
34111,1
34112,0
34113,0
34114,1
34115,0
34116,1
34117,1
34118,1
34119,0
34120,0
34121,1
34122,1
34123,0
34124,0
34125,1
34126,0
34127,0
34128,1
34129,1
34130,0
34131,1
34132,0
34133,1
34134,1
34135,0
34136,1
34137,0
34138,1
34139,0
34140,0
34141,1
34142,1
34143,1
34144,1
34145,1
34146,0
34147,0
34148,0
34149,1
34150,0
34151,1
34152,1
34153,0
34154,1
34155,1
34156,1
34157,0
34158,0
34159,1
34160,1
34161,0
34162,1
34163,1
34164,0
34165,1
34166,0
34167,0
34168,1
34169,1
34170,1
34171,1
34172,1
34173,0
34174,1
34175,1
34176,0
34177,0
34178,0
34179,1
34180,0
34181,1
34182,1
34183,0
34184,1
34185,0
34186,0
34187,0
34188,1
34189,1
34190,1
34191,0
34192,0
34193,0
34194,1
34195,1
34196,1
34197,0
34198,1
34199,0
34200,1
34201,0
34202,1
34203,0
34204,1
34205,0
34206,1
34207,0
34208,0
34209,0
34210,0
34211,0
34212,1
34213,1
34214,1
34215,1
34216,1
34217,1
34218,0
34219,1
34220,0
34221,1
34222,1
34223,0
34224,1
34225,0
34226,1
34227,0
34228,0
34229,0
34230,0
34231,0
34232,0
34233,1
34234,1
34235,1
34236,0
34237,1
34238,0
34239,1
34240,1
34241,0
34242,1
34243,0
34244,1
34245,1
34246,0
34247,1
34248,0
34249,0
34250,1
34251,1
34252,0
34253,0
34254,0
34255,0
34256,0
34257,1
34258,1
34259,1
34260,0
34261,0
34262,0
34263,1
34264,0
34265,1
34266,0
34267,0
34268,1
34269,0
34270,0
34271,0
34272,1
34273,0
34274,1
34275,1
34276,1
34277,0
34278,1
34279,0
34280,0
34281,1
34282,1
34283,0
34284,1
34285,0
34286,1
34287,1
34288,0
34289,1
34290,0
34291,0
34292,1
34293,0
34294,0
34295,0
34296,1
34297,0
34298,1
34299,0
34300,1
34301,1
34302,1
34303,1
34304,0
34305,1
34306,1
34307,1
34308,0
34309,0
34310,0
34311,0
34312,1
34313,1
34314,0
34315,0
34316,0
34317,0
34318,1
34319,0
34320,1
34321,0
34322,1
34323,0
34324,1
34325,0
34326,0
34327,1
34328,1
34329,1
34330,1
34331,1
34332,0
34333,0
34334,1
34335,1
34336,1
34337,1
34338,1
34339,1
34340,1
34341,0
34342,0
34343,0
34344,1
34345,0
34346,1
34347,1
34348,0
34349,1
34350,1
34351,0
34352,1
34353,1
34354,0
34355,1
34356,0
34357,0
34358,0
34359,1
34360,1
34361,0
34362,0
34363,1
34364,0
34365,0
34366,0
34367,1
34368,0
34369,1
34370,0
34371,0
34372,1
34373,0
34374,1
34375,1
34376,1
34377,1
34378,1
34379,1
34380,0
34381,0
34382,1
34383,0
34384,1
34385,0
34386,1
34387,0
34388,0
34389,0
34390,1
34391,1
34392,0
34393,1
34394,0
34395,1
34396,1
34397,0
34398,1
34399,0
34400,1
34401,0
34402,1
34403,0
34404,0
34405,0
34406,0
34407,1
34408,0
34409,1
34410,1
34411,0
34412,0
34413,1
34414,1
34415,1
34416,0
34417,0
34418,0
34419,1
34420,0
34421,1
34422,0
34423,0
34424,0
34425,0
34426,1
34427,1
34428,0
34429,1
34430,1
34431,0
34432,1
34433,1
34434,1
34435,0
34436,0
34437,1
34438,0
34439,0
34440,0
34441,1
34442,1
34443,1
34444,1
34445,1
34446,1
34447,1
34448,1
34449,1
34450,1
34451,1
34452,0
34453,0
34454,1
34455,0
34456,1
34457,1
34458,1
34459,1
34460,1
34461,0
34462,1
34463,1
34464,0
34465,0
34466,0
34467,0
34468,0
34469,0
34470,0
34471,0
34472,1
34473,1
34474,1
34475,0
34476,0
34477,1
34478,1
34479,0
34480,1
34481,0
34482,0
34483,1
34484,1
34485,0
34486,0
34487,0
34488,1
34489,1
34490,0
34491,1
34492,0
34493,1
34494,1
34495,0
34496,1
34497,0
34498,0
34499,0
34500,1
34501,0
34502,0
34503,0
34504,0
34505,0
34506,0
34507,1
34508,0
34509,1
34510,1
34511,1
34512,0
34513,1
34514,0
34515,1
34516,0
34517,0
34518,1
34519,1
34520,1
34521,1
34522,0
34523,1
34524,0
34525,1
34526,1
34527,0
34528,1
34529,1
34530,0
34531,1
34532,1
34533,0
34534,0
34535,1
34536,1
34537,1
34538,1
34539,1
34540,1
34541,0
34542,0
34543,0
34544,0
34545,0
34546,0
34547,0
34548,0
34549,1
34550,0
34551,0
34552,0
34553,0
34554,0
34555,0
34556,0
34557,0
34558,0
34559,0
34560,0
34561,1
34562,0
34563,1
34564,1
34565,1
34566,1
34567,1
34568,1
34569,1
34570,1
34571,1
34572,1
34573,0
34574,1
34575,0
34576,0
34577,0
34578,0
34579,0
34580,1
34581,1
34582,1
34583,0
34584,1
34585,1
34586,0
34587,1
34588,1
34589,1
34590,1
34591,1
34592,0
34593,0
34594,1
34595,0
34596,0
34597,1
34598,1
34599,1
34600,1
34601,0
34602,0
34603,0
34604,1
34605,1
34606,1
34607,0
34608,1
34609,1
34610,0
34611,1
34612,1
34613,0
34614,1
34615,1
34616,1
34617,1
34618,0
34619,1
34620,0
34621,0
34622,0
34623,0
34624,1
34625,1
34626,0
34627,1
34628,1
34629,1
34630,1
34631,1
34632,0
34633,1
34634,0
34635,1
34636,1
34637,0
34638,0
34639,1
34640,1
34641,0
34642,1
34643,1
34644,0
34645,0
34646,0
34647,1
34648,1
34649,0
34650,1
34651,1
34652,1
34653,1
34654,0
34655,0
34656,0
34657,0
34658,1
34659,1
34660,1
34661,0
34662,1
34663,0
34664,1
34665,1
34666,0
34667,0
34668,1
34669,0
34670,0
34671,0
34672,1
34673,1
34674,1
34675,0
34676,0
34677,0
34678,0
34679,0
34680,0
34681,1
34682,1
34683,0
34684,1
34685,1
34686,1
34687,1
34688,0
34689,0
34690,1
34691,1
34692,0
34693,1
34694,0
34695,0
34696,1
34697,1
34698,0
34699,0
34700,1
34701,0
34702,0
34703,1
34704,1
34705,1
34706,1
34707,1
34708,0
34709,1
34710,0
34711,1
34712,1
34713,1
34714,1
34715,0
34716,0
34717,0
34718,0
34719,0
34720,0
34721,0
34722,0
34723,0
34724,1
34725,0
34726,0
34727,0
34728,0
34729,0
34730,0
34731,0
34732,1
34733,0
34734,0
34735,0
34736,0
34737,1
34738,0
34739,0
34740,1
34741,0
34742,1
34743,0
34744,1
34745,0
34746,1
34747,0
34748,1
34749,1
34750,1
34751,0
34752,0
34753,0
34754,0
34755,0
34756,1
34757,0
34758,1
34759,0
34760,0
34761,1
34762,0
34763,0
34764,0
34765,1
34766,1
34767,1
34768,1
34769,1
34770,0
34771,1
34772,0
34773,0
34774,0
34775,0
34776,0
34777,0
34778,0
34779,0
34780,0
34781,1
34782,1
34783,1
34784,1
34785,0
34786,1
34787,0
34788,1
34789,0
34790,0
34791,1
34792,1
34793,1
34794,0
34795,0
34796,0
34797,1
34798,0
34799,1
34800,1
34801,0
34802,0
34803,0
34804,0
34805,1
34806,1
34807,0
34808,0
34809,1
34810,1
34811,0
34812,1
34813,0
34814,1
34815,0
34816,1
34817,0
34818,0
34819,0
34820,1
34821,0
34822,1
34823,1
34824,1
34825,0
34826,0
34827,1
34828,1
34829,1
34830,1
34831,0
34832,1
34833,0
34834,1
34835,1
34836,1
34837,1
34838,0
34839,0
34840,1
34841,0
34842,1
34843,1
34844,0
34845,1
34846,1
34847,0
34848,0
34849,1
34850,1
34851,0
34852,0
34853,1
34854,0
34855,1
34856,0
34857,1
34858,0
34859,0
34860,0
34861,0
34862,1
34863,0
34864,1
34865,0
34866,0
34867,1
34868,1
34869,0
34870,1
34871,1
34872,0
34873,0
34874,0
34875,0
34876,1
34877,1
34878,0
34879,1
34880,0
34881,0
34882,0
34883,1
34884,0
34885,0
34886,1
34887,1
34888,1
34889,1
34890,1
34891,1
34892,1
34893,1
34894,1
34895,1
34896,1
34897,1
34898,1
34899,1
34900,0
34901,0
34902,0
34903,0
34904,0
34905,0
34906,1
34907,1
34908,1
34909,1
34910,1
34911,0
34912,1
34913,1
34914,0
34915,0
34916,0
34917,1
34918,1
34919,1
34920,1
34921,1
34922,1
34923,1
34924,1
34925,1
34926,0
34927,0
34928,1
34929,1
34930,1
34931,1
34932,1
34933,1
34934,0
34935,1
34936,0
34937,1
34938,0
34939,0
34940,0
34941,0
34942,0
34943,0
34944,1
34945,0
34946,1
34947,1
34948,1
34949,1
34950,1
34951,0
34952,1
34953,1
34954,1
34955,0
34956,1
34957,0
34958,1
34959,0
34960,0
34961,0
34962,1
34963,0
34964,0
34965,0
34966,1
34967,1
34968,0
34969,1
34970,0
34971,1
34972,0
34973,1
34974,1
34975,0
34976,1
34977,1
34978,1
34979,0
34980,0
34981,0
34982,1
34983,1
34984,1
34985,0
34986,1
34987,1
34988,1
34989,1
34990,0
34991,0
34992,0
34993,1
34994,1
34995,0
34996,0
34997,1
34998,1
34999,0
35000,0
35001,1
35002,0
35003,0
35004,0
35005,1
35006,0
35007,0
35008,1
35009,1
35010,1
35011,0
35012,1
35013,0
35014,1
35015,1
35016,1
35017,0
35018,1
35019,0
35020,0
35021,0
35022,0
35023,0
35024,1
35025,0
35026,0
35027,0
35028,0
35029,1
35030,1
35031,0
35032,0
35033,0
35034,1
35035,1
35036,0
35037,0
35038,1
35039,1
35040,1
35041,0
35042,0
35043,1
35044,1
35045,1
35046,1
35047,1
35048,1
35049,0
35050,1
35051,1
35052,1
35053,0
35054,0
35055,1
35056,1
35057,0
35058,1
35059,1
35060,0
35061,0
35062,1
35063,0
35064,0
35065,1
35066,1
35067,1
35068,1
35069,1
35070,0
35071,0
35072,1
35073,1
35074,1
35075,1
35076,1
35077,1
35078,1
35079,0
35080,0
35081,1
35082,1
35083,0
35084,0
35085,0
35086,0
35087,1
35088,1
35089,1
35090,1
35091,0
35092,1
35093,1
35094,0
35095,0
35096,0
35097,1
35098,0
35099,1
35100,1
35101,0
35102,0
35103,1
35104,1
35105,0
35106,0
35107,0
35108,1
35109,1
35110,1
35111,1
35112,1
35113,0
35114,0
35115,0
35116,0
35117,0
35118,0
35119,0
35120,0
35121,0
35122,1
35123,0
35124,1
35125,0
35126,0
35127,0
35128,0
35129,1
35130,0
35131,0
35132,1
35133,1
35134,0
35135,0
35136,1
35137,1
35138,1
35139,1
35140,1
35141,0
35142,0
35143,1
35144,0
35145,1
35146,0
35147,0
35148,0
35149,0
35150,0
35151,1
35152,1
35153,1
35154,1
35155,0
35156,1
35157,0
35158,1
35159,0
35160,1
35161,0
35162,0
35163,0
35164,0
35165,0
35166,1
35167,1
35168,0
35169,0
35170,1
35171,1
35172,1
35173,1
35174,0
35175,0
35176,1
35177,1
35178,0
35179,0
35180,1
35181,1
35182,0
35183,1
35184,0
35185,0
35186,1
35187,0
35188,0
35189,1
35190,1
35191,1
35192,0
35193,1
35194,1
35195,1
35196,1
35197,1
35198,0
35199,0
35200,0
35201,0
35202,0
35203,1
35204,1
35205,0
35206,0
35207,1
35208,0
35209,0
35210,1
35211,0
35212,0
35213,1
35214,0
35215,1
35216,0
35217,1
35218,1
35219,0
35220,0
35221,1
35222,0
35223,0
35224,1
35225,0
35226,1
35227,1
35228,0
35229,0
35230,1
35231,0
35232,1
35233,0
35234,1
35235,1
35236,1
35237,1
35238,1
35239,0
35240,0
35241,1
35242,0
35243,1
35244,0
35245,0
35246,0
35247,1
35248,1
35249,1
35250,0
35251,0
35252,1
35253,0
35254,0
35255,1
35256,0
35257,1
35258,0
35259,0
35260,1
35261,1
35262,1
35263,1
35264,0
35265,1
35266,1
35267,0
35268,0
35269,1
35270,1
35271,1
35272,1
35273,0
35274,1
35275,0
35276,0
35277,1
35278,1
35279,0
35280,1
35281,0
35282,0
35283,0
35284,0
35285,0
35286,0
35287,0
35288,1
35289,1
35290,0
35291,1
35292,1
35293,0
35294,0
35295,0
35296,0
35297,0
35298,0
35299,0
35300,1
35301,0
35302,0
35303,0
35304,1
35305,1
35306,1
35307,0
35308,1
35309,0
35310,1
35311,1
35312,1
35313,1
35314,1
35315,0
35316,0
35317,0
35318,0
35319,1
35320,0
35321,1
35322,0
35323,1
35324,1
35325,0
35326,0
35327,1
35328,1
35329,0
35330,1
35331,0
35332,1
35333,1
35334,0
35335,0
35336,0
35337,1
35338,1
35339,0
35340,1
35341,0
35342,0
35343,1
35344,0
35345,0
35346,1
35347,0
35348,1
35349,0
35350,1
35351,1
35352,0
35353,1
35354,0
35355,1
35356,0
35357,1
35358,0
35359,1
35360,0
35361,1
35362,1
35363,1
35364,1
35365,1
35366,0
35367,0
35368,1
35369,1
35370,0
35371,0
35372,1
35373,0
35374,0
35375,1
35376,0
35377,0
35378,1
35379,0
35380,1
35381,0
35382,0
35383,0
35384,1
35385,0
35386,1
35387,1
35388,1
35389,0
35390,1
35391,0
35392,1
35393,0
35394,1
35395,1
35396,1
35397,1
35398,0
35399,0
35400,1
35401,0
35402,0
35403,1
35404,1
35405,1
35406,0
35407,1
35408,0
35409,1
35410,0
35411,1
35412,1
35413,0
35414,1
35415,1
35416,0
35417,1
35418,1
35419,1
35420,0
35421,1
35422,1
35423,1
35424,1
35425,0
35426,1
35427,0
35428,1
35429,0
35430,1
35431,1
35432,1
35433,1
35434,0
35435,0
35436,0
35437,0
35438,1
35439,0
35440,1
35441,1
35442,0
35443,0
35444,1
35445,0
35446,1
35447,0
35448,1
35449,1
35450,0
35451,0
35452,1
35453,1
35454,1
35455,0
35456,0
35457,0
35458,1
35459,0
35460,1
35461,0
35462,0
35463,1
35464,1
35465,0
35466,1
35467,1
35468,1
35469,0
35470,0
35471,1
35472,1
35473,1
35474,0
35475,1
35476,0
35477,0
35478,0
35479,1
35480,0
35481,0
35482,1
35483,0
35484,0
35485,1
35486,1
35487,1
35488,1
35489,0
35490,1
35491,1
35492,0
35493,0
35494,1
35495,0
35496,1
35497,1
35498,0
35499,1
35500,1
35501,1
35502,1
35503,1
35504,1
35505,0
35506,1
35507,0
35508,0
35509,0
35510,1
35511,1
35512,0
35513,1
35514,1
35515,0
35516,0
35517,1
35518,0
35519,1
35520,1
35521,1
35522,0
35523,0
35524,1
35525,0
35526,1
35527,1
35528,0
35529,0
35530,1
35531,1
35532,0
35533,0
35534,1
35535,0
35536,1
35537,0
35538,0
35539,1
35540,1
35541,1
35542,1
35543,0
35544,1
35545,0
35546,1
35547,1
35548,0
35549,0
35550,1
35551,0
35552,1
35553,0
35554,0
35555,0
35556,0
35557,1
35558,0
35559,0
35560,1
35561,0
35562,0
35563,0
35564,0
35565,0
35566,1
35567,0
35568,0
35569,0
35570,1
35571,1
35572,0
35573,0
35574,0
35575,0
35576,0
35577,1
35578,1
35579,1
35580,0
35581,1
35582,0
35583,0
35584,0
35585,1
35586,0
35587,1
35588,1
35589,0
35590,1
35591,1
35592,1
35593,0
35594,1
35595,1
35596,0
35597,1
35598,1
35599,0
35600,0
35601,0
35602,1
35603,1
35604,0
35605,0
35606,1
35607,1
35608,1
35609,0
35610,0
35611,1
35612,0
35613,0
35614,0
35615,1
35616,0
35617,1
35618,1
35619,0
35620,1
35621,1
35622,0
35623,0
35624,1
35625,1
35626,0
35627,1
35628,0
35629,1
35630,0
35631,0
35632,1
35633,0
35634,0
35635,0
35636,0
35637,1
35638,1
35639,0
35640,0
35641,1
35642,1
35643,1
35644,1
35645,1
35646,0
35647,0
35648,0
35649,1
35650,0
35651,0
35652,1
35653,1
35654,0
35655,0
35656,1
35657,1
35658,1
35659,0
35660,1
35661,1
35662,1
35663,1
35664,1
35665,1
35666,1
35667,0
35668,1
35669,1
35670,1
35671,0
35672,0
35673,1
35674,0
35675,1
35676,1
35677,0
35678,0
35679,0
35680,0
35681,0
35682,1
35683,1
35684,0
35685,0
35686,1
35687,1
35688,1
35689,0
35690,0
35691,1
35692,0
35693,1
35694,0
35695,0
35696,1
35697,0
35698,1
35699,1
35700,0
35701,0
35702,1
35703,1
35704,0
35705,0
35706,1
35707,1
35708,0
35709,1
35710,1
35711,1
35712,0
35713,0
35714,0
35715,1
35716,1
35717,1
35718,0
35719,1
35720,1
35721,1
35722,1
35723,0
35724,0
35725,0
35726,0
35727,0
35728,1
35729,0
35730,0
35731,1
35732,1
35733,0
35734,0
35735,1
35736,0
35737,0
35738,0
35739,0
35740,1
35741,1
35742,0
35743,1
35744,1
35745,0
35746,1
35747,1
35748,1
35749,0
35750,0
35751,1
35752,0
35753,1
35754,1
35755,1
35756,0
35757,1
35758,1
35759,0
35760,1
35761,0
35762,1
35763,0
35764,1
35765,1
35766,0
35767,0
35768,0
35769,0
35770,1
35771,0
35772,1
35773,1
35774,0
35775,0
35776,1
35777,0
